location_id,mean_no2,mean_o3,mean_pm10,mean_pm25,std_no2,std_o3,std_pm10,std_pm25,winter_no2,winter_o3,winter_pm10,winter_pm25,summer_no2,summer_o3,summer_pm10,summer_pm25,station_name,city,country_code,country_name,latitude,longitude
938,19.87854862119013,45.184753623188406,15.873136094674557,9.82532738095238,10.051175011478401,18.608284755727514,6.324850922146444,4.6271690894518684,25.94909090909091,37.43789772727273,16.387093023255815,10.556666666666667,13.66909090909091,51.436136363636365,15.526420454545455,8.777443181818182,Nottingham Centre,Nottingham,GB,Wielka Brytania,52.95473,-1.146447
946,10.805661661661661,54.32416416416416,23.82639558232932,7.778787878787878,5.443196694420467,15.448052107139162,13.125456923758026,4.019471911127418,14.348,50.443306451612905,25.297315789473682,8.211927083333334,7.719737827715356,54.00639097744361,24.752435064935064,7.666587837837838,Port Talbot Margam - UKA00501,Port Talbot,GB,Wielka Brytania,51.58394999974007,-3.770821999891542
955,11.920541582150102,51.537349999999996,8.822491353001018,4.862244648318043,7.541518121737998,15.226155519020205,4.120457748442164,2.6348295110558895,15.462713178294575,52.91040590405904,7.733201970443349,4.40843137254902,7.4477603686635945,47.35962441314554,8.2063671875,4.348984375,Edinburgh St Leonards - UKA00454,Edinburgh,GB,Wielka Brytania,55.94558899935107,-3.182185999735141
968,10.908478723404254,51.39464,7.8286172972972965,4.368304207119741,6.6341823960839035,20.176620026874517,4.129194568449889,2.6969086454923374,15.295343137254902,38.12818992248062,7.063907317073172,4.596106796116505,7.182873134328358,64.3678529424119,7.379473684210526,3.885887640449438,Inverness - UKA00434,Inverness,GB,Wielka Brytania,57.48130799949637,-4.241450999599163
1396,21.283183183183183,51.39464,17.649002016129035,8.645158648925282,10.100746350203027,20.176620026874517,7.3350817260165595,4.01639205299611,24.904818181818182,38.12818992248062,17.385721649484537,8.846524064171122,15.413270676691731,64.3678529424119,14.598082706766919,7.1745283018867925,Leeds Headingley Kerbside - UKA00527,Leeds,GB,Wielka Brytania,53.819971999290644,-1.5763609997630645
1731,13.993133133133133,51.39464,16.909750369800115,6.010313725490197,8.378887587723604,20.176620026874517,8.751801640276929,3.193527888343825,17.135247933884294,38.12818992248062,18.589172240802675,6.700322580645161,9.499430894308944,64.3678529424119,15.521663401253917,5.5548913043478265,Sunderland Wessington Way - UKA00601,Sunderland,GB,Wielka Brytania,54.91838999971223,-1.4083910003788254
1795,6.982595141700405,61.15551351351351,11.644409368635438,6.750531697341514,4.508838542809363,16.14644797905249,5.062280050965928,3.4271359354538564,7.9729237288135595,54.72880341880342,10.902857142857144,7.15751724137931,5.626377358490566,67.410152,11.74811209439528,6.107865497076023,St Osyth - UKA00445,St Osyth,GB,Wielka Brytania,51.77797999972355,1.0490309995835538
2051,16.53816348195329,48.63075949367089,14.13758807588076,6.528866396761134,8.04669453940186,15.859952782832277,4.839796034307386,2.9009014553665344,18.758,44.838857142857144,14.04111111111111,5.955517241379311,12.491940298507464,50.31492537313433,12.55255905511811,5.912619047619048,Newcastle Centre - UKA00213,Newcastle,GB,Wielka Brytania,54.97824999961563,-1.6105280002846825
2278,7.1431520618556705,54.49906976744186,14.475030549898166,9.568817472919314,4.548562936881375,17.1143666873624,6.125543912614245,5.599787690323896,10.033287671232877,47.88388392857143,15.013832599118942,11.69357142857143,5.3146146788990825,60.66641509433963,13.994545454545454,8.170128309942317,Biddinghuizen-Kuilweg,Biddinghuizen,NL,Holandia,52.4232,5.59338
2279,18.626127320954907,48.90460141271443,18.260480081716036,9.568817472919314,9.305993313892634,19.911262064154347,7.214698306282566,5.599787690323896,23.6371875,38.29017621145375,19.256233183856505,11.69357142857143,13.997920792079208,59.37593984962406,17.650950570342204,8.170128309942317,Utrecht-Constant Erzeijstraat,Utrecht,NL,Holandia,52.0677,5.12051
2280,12.30959550561798,53.997089627391745,16.909750369800115,9.011776507276506,7.080996603521202,20.04936201545672,8.751801640276929,5.211177046217385,17.342048192771085,42.714385964912275,18.589172240802675,11.146313364055299,8.855149253731343,64.37481203007519,15.521663401253917,6.670170634920635,Utrecht-Griftpark,Utrecht,NL,Holandia,52.10132700002691,5.128210999995829
2281,17.82950704225352,47.566028282828285,16.188970438328237,9.171604119464469,9.468941750484468,18.9468064397173,6.818088191860121,5.335860949238828,21.172916666666666,38.69272246696035,16.588640350877192,11.786514018691587,15.47796875,54.93901515151515,16.38403041825095,6.661814559386973,Breukelen-Snelweg,Nieuwersluis,NL,Holandia,52.201506000025724,4.9873669996480725
2282,18.526032085561496,47.15867272727272,16.909750369800115,9.568817472919314,9.851301209667415,18.034898891410457,8.751801640276929,5.599787690323896,23.564854368932036,40.924558823529416,18.589172240802675,11.69357142857143,12.80145038167939,52.709623430962345,15.521663401253917,8.170128309942317,Exeter Roadside - UKA00263,Exeter,GB,Wielka Brytania,50.72508299974233,-3.5324649995952093
2283,14.078098190672772,51.39464,15.363717339667458,10.08291169451074,7.57506363550302,20.176620026874517,6.571010367287495,5.232190352487756,18.053504120148858,38.12818992248062,18.946197183098594,11.777028985507247,10.451701066601531,64.3678529424119,14.147384615384617,8.441603053435113,Velsen-Staalstraat,Velsen-Noord,NL,Holandia,52.47440000016803,4.628800000144586
2285,6.764652631578947,49.589424974823764,15.960910931174089,9.568817472919314,2.976048202987775,18.453205887128743,7.089220292585095,5.599787690323896,8.39952380952381,41.19513725490196,15.099486166007905,11.69357142857143,5.752445652173913,57.362500000000004,16.993533834586465,8.170128309942317,Wijnandsrade-Opfergeltstraat,Wijnandsrade,NL,Holandia,50.90232499993781,5.881694999987935
2286,14.464777777777776,49.87621,11.41203821656051,6.4142222222222225,8.191627263898681,16.835556857752312,4.683225143993567,3.434122832979143,19.325781990521328,43.453125,9.948064516129032,6.075806451612903,10.726629213483147,53.316104868913854,11.630808080808082,6.327346938775511,Manchester Sharston - UKA00617,Manchester,GB,Wielka Brytania,53.37130599925776,-2.2392179996844
2288,20.852445520581114,51.39464,19.198831967213117,8.722516597510372,10.904349206911538,20.176620026874517,8.04182158650463,5.455938816596166,24.653333333333336,38.12818992248062,18.66187214611872,9.989300469483569,17.72587786259542,64.3678529424119,17.903684210526315,7.097358490566037,Breda-Tilburgseweg,Breda,NL,Holandia,51.5935,4.82494
